sample_idx,curve_mse,curve_r2,mse_region1,mse_region2,jsc_true,voc_true,vmpp_true,jmpp_true,jsc_pred,voc_pred,vmpp_pred,jmpp_pred,ff_true,ff_pred,ff_abs_err,pce_true,pmpp_true,jsc_ratio,voc_ratio,high_error,low_pce,bad_curve
14360,102.29741668701172,0.9083150625228882,734.7356567382812,57.12325668334961,154.94940185546875,0.4000000059604645,0.2000000029802322,102.99340057373048,186.93019104003903,0.4964987337589264,0.2000000029802322,123.0128402709961,0.3323452472686767,0.2650835812091827,0.067261666059494,0.0205986816436052,20.59868049621582,0.6331655979156494,0.7479230761528015,False,True,True
14361,90.0100326538086,0.9630333185195924,313.8690490722656,62.02765655517578,175.1096954345703,0.975000023841858,0.4250000119209289,103.39710235595705,205.73696899414065,0.9999796748161316,0.4000000059604645,103.6084976196289,0.2573845684528351,0.2014428675174713,0.0559417009353637,0.0439437739551067,43.94377136230469,0.6678544878959656,1.7980362176895142,False,True,True
14363,1108.9605712890625,0.6174830198287964,927.6101684570312,1142.3670654296875,197.14329528808597,0.6499999761581421,0.3000000119209289,141.42529296875,197.2302703857422,0.8547373414039612,0.449999988079071,130.91888427734375,0.331095278263092,0.3494689166545868,0.0183736383914947,0.0424275919795036,42.42758941650391,0.991040587425232,2.302966356277466,False,True,True
14366,5829.6591796875,-0.1102916002273559,11181.4140625,3412.7373046875,255.94140625,0.7749999761581421,0.4000000059604645,149.5258026123047,246.1068572998047,0.9310823678970336,0.625,216.0865631103516,0.3015323281288147,0.5893808007240295,0.2878484725952148,0.0598103255033493,59.81032180786133,0.983351469039917,1.1712816953659058,False,True,True
14367,141.65821838378906,0.8138611912727356,711.419677734375,86.07172393798828,128.96180725097656,0.574999988079071,0.2000000029802322,80.5206069946289,135.619140625,0.564428448677063,0.3000000119209289,85.69898986816406,0.2171741425991058,0.3358668088912964,0.1186926662921905,0.0161041226238012,16.104122161865234,0.9424277544021606,1.252482295036316,False,True,True
14371,17086.017578125,0.1495097875595092,57.29055404663086,26481.17578125,333.1189880371094,1.149999976158142,0.975000023841858,312.0506896972656,335.5531616210937,0.9974149465560912,0.675000011920929,314.7543029785156,0.7942048907279968,0.6348019242286682,0.1594029664993286,0.3042494356632232,304.2494201660156,1.0018635988235474,2.4264020919799805,True,False,True
14375,184.9338836669922,0.9101475477218628,8.297764778137207,212.10867309570312,151.83819580078125,0.925000011920929,0.4250000119209289,100.47869873046876,148.72384643554688,1.030519723892212,0.4250000119209289,96.13888549804688,0.304046630859375,0.2665944397449493,0.0374521911144256,0.0427034497261047,42.70344924926758,0.8772615194320679,2.6584062576293945,False,True,True
14376,19451.38671875,0.0518350005149841,3857.04296875,21400.681640625,298.95831298828125,0.8500000238418579,0.7250000238418579,280.57958984375,297.92236328125,0.7060270309448242,0.4000000059604645,183.30718994140625,0.8005058765411377,0.3485901057720184,0.4519157707691192,0.2034202218055725,203.4202117919922,1.0020297765731812,1.5581550598144531,True,False,True
14377,9621.5810546875,0.3935990333557129,3596.98681640625,10374.6552734375,279.4804077148437,0.824999988079071,0.6000000238418579,265.0545959472656,279.6683654785156,0.7144546508789062,0.4000000059604645,165.87831115722656,0.6897334456443787,0.3320714831352234,0.3576619625091553,0.1590327620506286,159.0327606201172,1.000571608543396,2.484349012374878,True,False,True
14379,14785.7392578125,0.4846459627151489,1476.3480224609375,17237.46875,358.24951171875,1.0750000476837158,0.7250000238418579,342.3681945800781,356.8184509277344,0.9559727907180786,0.449999988079071,292.399169921875,0.6445213556289673,0.3857409954071045,0.2587803602218628,0.2482169568538665,248.21694946289065,0.9995210766792296,3.451740264892578,True,False,True
14380,22448.19140625,-0.3781367540359497,794.2493286132812,28635.03125,331.7846984863281,1.2000000476837158,0.8999999761581421,272.8251953125,324.3680725097656,0.8970942497253418,0.5249999761581421,267.1920471191406,0.6167218685150146,0.4820661246776581,0.1346557438373565,0.2455426752567291,245.54266357421875,0.994802474975586,2.811236619949341,True,False,True
