step,hp_metric,lr-AdamW,val_mse,val_mono,val_convex,val_excurv,val_loss,epoch,train_mse,train_mono,train_convex,train_excurv,train_loss,test_loss,test/stats/mae_mean,test/stats/mae_std,test/stats/mae_median,test/stats/rmse_mean,test/stats/rmse_std,test/stats/rmse_median,test/stats/r2_mean,test/stats/r2_std,test/stats/r2_median,test/stats/isc_error_abs_mean,test/stats/isc_error_abs_median,test/stats/voc_error_abs_mean,test/stats/voc_error_abs_median,test/stats/voc_prediction_rate
15274,,0.005315498914569616,,,,,,,,,,,,,,,,,,,,,,,,,,
15299,,0.005314327776432037,,,,,,,,,,,,,,,,,,,,,,,,,,
15324,,0.005313153378665447,,,,,,,,,,,,,,,,,,,,,,,,,,
15349,,0.005311976652592421,,,,,,,,,,,,,,,,,,,,,,,,,,
15374,,0.00531079713255167,,,,,,,,,,,,,,,,,,,,,,,,,,
15399,,0.005309614352881908,,,,,,,,,,,,,,,,,,,,,,,,,,
15424,,0.00530842924490571,,,,,,,,,,,,,,,,,,,,,,,,,,
15449,,0.005307240877300501,,,,,,,,,,,,,,,,,,,,,,,,,,
15474,,0.005306049715727568,,,,,,,,,,,,,,,,,,,,,,,,,,
15499,,0.005304855760186911,,,,,,,,,,,,,,,,,,,,,,,,,,
15524,,0.00530365901067853,,,,,,,,,,,,,,,,,,,,,,,,,,
15549,,0.005302459467202425,,,,,,,,,,,,,,,,,,,,,,,,,,
15574,,0.005301257129758596,,,,,,,,,,,,,,,,,,,,,,,,,,
15599,,0.005300051998347044,,,,,,,,,,,,,,,,,,,,,,,,,,
15624,,0.005298844072967768,,,,,,,,,,,,,,,,,,,,,,,,,,
15649,,0.00529763288795948,,,,,,,,,,,,,,,,,,,,,,,,,,
15674,,0.005296419374644756,,,,,,,,,,,,,,,,,,,,,,,,,,
15699,,0.005295202601701021,,,,,,,,,,,,,,,,,,,,,,,,,,
15724,,0.0052939835004508495,,,,,,,,,,,,,,,,,,,,,,,,,,
15749,,0.005292761139571667,,,,,,,,,,,,,,,,,,,,,,,,,,
15774,,0.005291536450386047,,,,,,,,,,,,,,,,,,,,,,,,,,
15799,,0.005290308501571417,,,,,,,,,,,,,,,,,,,,,,,,,,
15824,,0.0052890777587890625,,,,,,,,,,,,,,,,,,,,,,,,,,
15849,,0.005287844222038984,,,,,,,,,,,,,,,,,,,,,,,,,,
15874,,0.005286607891321182,,,,,,,,,,,,,,,,,,,,,,,,,,
15899,,0.005285368766635656,,,,,,,,,,,,,,,,,,,,,,,,,,
15924,,0.005284127313643694,,,,,,,,,,,,,,,,,,,,,,,,,,
15949,,0.00528288260102272,,,,,,,,,,,,,,,,,,,,,,,,,,
15959,,,0.016601793467998505,0.00010189589374931529,0.07025733590126038,0.0026445507537573576,0.01664799265563488,19.0,0.0150814950466156,4.629633986041881e-05,0.06834850460290909,0.0026645411271601915,0.015148486942052841,,,,,,,,,,,,,,,
15974,,0.005281634628772736,,,,,,,,,,,,,,,,,,,,,,,,,,
15999,,0.005280384328216314,,,,,,,,,,,,,,,,,,,,,,,,,,
16024,,0.005279131233692169,,,,,,,,,,,,,,,,,,,,,,,,,,
16049,,0.0052778753452003,,,,,,,,,,,,,,,,,,,,,,,,,,
16074,,0.005276616662740707,,,,,,,,,,,,,,,,,,,,,,,,,,
16099,,0.005275355186313391,,,,,,,,,,,,,,,,,,,,,,,,,,
16124,,0.00527409091591835,,,,,,,,,,,,,,,,,,,,,,,,,,
16149,,0.0052728233858942986,,,,,,,,,,,,,,,,,,,,,,,,,,
16174,,0.00527155352756381,,,,,,,,,,,,,,,,,,,,,,,,,,
16199,,0.005270280875265598,,,,,,,,,,,,,,,,,,,,,,,,,,
16224,,0.005269005428999662,,,,,,,,,,,,,,,,,,,,,,,,,,
16249,,0.005267727188766003,,,,,,,,,,,,,,,,,,,,,,,,,,
16274,,0.005266445688903332,,,,,,,,,,,,,,,,,,,,,,,,,,
16299,,0.005265161860734224,,,,,,,,,,,,,,,,,,,,,,,,,,
16324,,0.005263875238597393,,,,,,,,,,,,,,,,,,,,,,,,,,
16349,,0.005262585822492838,,,,,,,,,,,,,,,,,,,,,,,,,,
16374,,0.005261293146759272,,,,,,,,,,,,,,,,,,,,,,,,,,
16399,,0.005259998142719269,,,,,,,,,,,,,,,,,,,,,,,,,,
16424,,0.005258700344711542,,,,,,,,,,,,,,,,,,,,,,,,,,
16449,,0.005257399752736092,,,,,,,,,,,,,,,,,,,,,,,,,,
16474,,0.005256096366792917,,,,,,,,,,,,,,,,,,,,,,,,,,
16499,,0.005254790186882019,,,,,,,,,,,,,,,,,,,,,,,,,,
16524,,0.005253481213003397,,,,,,,,,,,,,,,,,,,,,,,,,,
16549,,0.005252169445157051,,,,,,,,,,,,,,,,,,,,,,,,,,
16574,,0.005250854883342981,,,,,,,,,,,,,,,,,,,,,,,,,,
16599,,0.005249537527561188,,,,,,,,,,,,,,,,,,,,,,,,,,
16624,,0.00524821737781167,,,,,,,,,,,,,,,,,,,,,,,,,,
16649,,0.005246894434094429,,,,,,,,,,,,,,,,,,,,,,,,,,
16674,,0.005245568696409464,,,,,,,,,,,,,,,,,,,,,,,,,,
16699,,0.005244240164756775,,,,,,,,,,,,,,,,,,,,,,,,,,
16724,,0.005242909304797649,,,,,,,,,,,,,,,,,,,,,,,,,,
16749,,0.005241575185209513,,,,,,,,,,,,,,,,,,,,,,,,,,
16757,,,0.014563474804162979,1.4051855941943359e-05,0.07231492549180984,0.0026859957724809647,0.014660710468888283,20.0,0.014735111966729164,4.270216231816448e-05,0.06825002282857895,0.0026858525816351175,0.01480872742831707,,,,,,,,,,,,,,,
16774,,0.0052402387373149395,,,,,,,,,,,,,,,,,,,,,,,,,,
16799,,0.005238899029791355,,,,,,,,,,,,,,,,,,,,,,,,,,
16824,,0.005237556993961334,,,,,,,,,,,,,,,,,,,,,,,,,,
16849,,0.005236211698502302,,,,,,,,,,,,,,,,,,,,,,,,,,
16874,,0.005234864074736834,,,,,,,,,,,,,,,,,,,,,,,,,,
16899,,0.005233513657003641,,,,,,,,,,,,,,,,,,,,,,,,,,
16924,,0.005232160445302725,,,,,,,,,,,,,,,,,,,,,,,,,,
16949,,0.005230804439634085,,,,,,,,,,,,,,,,,,,,,,,,,,
16974,,0.005229445639997721,,,,,,,,,,,,,,,,,,,,,,,,,,
16999,,0.005228084046393633,,,,,,,,,,,,,,,,,,,,,,,,,,
17024,,0.005226719658821821,,,,,,,,,,,,,,,,,,,,,,,,,,
17049,,0.005225352942943573,,,,,,,,,,,,,,,,,,,,,,,,,,
17074,,0.005223982967436314,,,,,,,,,,,,,,,,,,,,,,,,,,
17099,,0.005222610663622618,,,,,,,,,,,,,,,,,,,,,,,,,,
17124,,0.005221235100179911,,,,,,,,,,,,,,,,,,,,,,,,,,
17149,,0.005219857208430767,,,,,,,,,,,,,,,,,,,,,,,,,,
17174,,0.0052184765227139,,,,,,,,,,,,,,,,,,,,,,,,,,
17199,,0.005217093043029308,,,,,,,,,,,,,,,,,,,,,,,,,,
17224,,0.005215706769376993,,,,,,,,,,,,,,,,,,,,,,,,,,
17249,,0.005214317701756954,,,,,,,,,,,,,,,,,,,,,,,,,,
17274,,0.005212926305830479,,,,,,,,,,,,,,,,,,,,,,,,,,
17299,,0.005211531650274992,,,,,,,,,,,,,,,,,,,,,,,,,,
17324,,0.005210134666413069,,,,,,,,,,,,,,,,,,,,,,,,,,
17349,,0.005208734888583422,,,,,,,,,,,,,,,,,,,,,,,,,,
17374,,0.005207332316786051,,,,,,,,,,,,,,,,,,,,,,,,,,
17399,,0.005205926951020956,,,,,,,,,,,,,,,,,,,,,,,,,,
17424,,0.0052045187912881374,,,,,,,,,,,,,,,,,,,,,,,,,,
17449,,0.005203108303248882,,,,,,,,,,,,,,,,,,,,,,,,,,
17474,,0.005201694555580616,,,,,,,,,,,,,,,,,,,,,,,,,,
17499,,0.005200278479605913,,,,,,,,,,,,,,,,,,,,,,,,,,
17524,,0.0051988596096634865,,,,,,,,,,,,,,,,,,,,,,,,,,
17549,,0.005197437945753336,,,,,,,,,,,,,,,,,,,,,,,,,,
17555,,,0.016746031120419502,0.00010995300544891506,0.08259736001491547,0.005302897654473782,0.0168776735663414,21.0,0.014439249411225319,4.28404746344313e-05,0.06827220320701599,0.002704083686694503,0.014519084244966507,,,,,,,,,,,,,,,
17574,,0.005196013487875462,,,,,,,,,,,,,,,,,,,,,,,,,,
17599,,0.005194586236029863,,,,,,,,,,,,,,,,,,,,,,,,,,
17624,,0.005193156655877829,,,,,,,,,,,,,,,,,,,,,,,,,,
17649,,0.00519172428175807,,,,,,,,,,,,,,,,,,,,,,,,,,
17674,,0.0051902891136705875,,,,,,,,,,,,,,,,,,,,,,,,,,
17699,,0.005188851151615381,,,,,,,,,,,,,,,,,,,,,,,,,,
17724,,0.005187410395592451,,,,,,,,,,,,,,,,,,,,,,,,,,
17749,,0.005185967311263084,,,,,,,,,,,,,,,,,,,,,,,,,,
17774,,0.005184520967304707,,,,,,,,,,,,,,,,,,,,,,,,,,
17799,,0.005183072295039892,,,,,,,,,,,,,,,,,,,,,,,,,,
17824,,0.005181620828807354,,,,,,,,,,,,,,,,,,,,,,,,,,
17849,,0.005180167034268379,,,,,,,,,,,,,,,,,,,,,,,,,,
17874,,0.005178709980100393,,,,,,,,,,,,,,,,,,,,,,,,,,
17899,,0.005177250597625971,,,,,,,,,,,,,,,,,,,,,,,,,,
17924,,0.0051757884211838245,,,,,,,,,,,,,,,,,,,,,,,,,,
17949,,0.005174323450773954,,,,,,,,,,,,,,,,,,,,,,,,,,
17974,,0.00517285568639636,,,,,,,,,,,,,,,,,,,,,,,,,,
17999,,0.00517138559371233,,,,,,,,,,,,,,,,,,,,,,,,,,
18024,,0.0051699127070605755,,,,,,,,,,,,,,,,,,,,,,,,,,
18049,,0.005168437026441097,,,,,,,,,,,,,,,,,,,,,,,,,,
18074,,0.005166958551853895,,,,,,,,,,,,,,,,,,,,,,,,,,
18099,,0.005165477748960257,,,,,,,,,,,,,,,,,,,,,,,,,,
18124,,0.005163994152098894,,,,,,,,,,,,,,,,,,,,,,,,,,
18149,,0.005162507761269808,,,,,,,,,,,,,,,,,,,,,,,,,,
18174,,0.005161018576472998,,,,,,,,,,,,,,,,,,,,,,,,,,
18199,,0.005159527063369751,,,,,,,,,,,,,,,,,,,,,,,,,,
18224,,0.0051580327562987804,,,,,,,,,,,,,,,,,,,,,,,,,,
18249,,0.005156535655260086,,,,,,,,,,,,,,,,,,,,,,,,,,
18274,,0.005155035760253668,,,,,,,,,,,,,,,,,,,,,,,,,,
18299,,0.005153533536940813,,,,,,,,,,,,,,,,,,,,,,,,,,
18324,,0.0051520285196602345,,,,,,,,,,,,,,,,,,,,,,,,,,
18349,,0.005150520708411932,,,,,,,,,,,,,,,,,,,,,,,,,,
18353,,,0.014940263703465462,6.270629910432035e-06,0.07183463871479034,0.002194757107645273,0.015022613108158112,22.0,0.014309571124613285,4.344639091868885e-05,0.06819699704647064,0.00267960992641747,0.014391375705599785,,,,,,,,,,,,,,,
18374,,0.005149010568857193,,,,,,,,,,,,,,,,,,,,,,,,,,
18399,,0.005147497169673443,,,,,,,,,,,,,,,,,,,,,,,,,,
18424,,0.005145981442183256,,,,,,,,,,,,,,,,,,,,,,,,,,
18449,,0.005144463386386633,,,,,,,,,,,,,,,,,,,,,,,,,,
18474,,0.0051429420709609985,,,,,,,,,,,,,,,,,,,,,,,,,,
18499,,0.005141418427228928,,,,,,,,,,,,,,,,,,,,,,,,,,
18524,,0.00513989245519042,,,,,,,,,,,,,,,,,,,,,,,,,,
18549,,0.0051383632235229015,,,,,,,,,,,,,,,,,,,,,,,,,,
18574,,0.005136831663548946,,,,,,,,,,,,,,,,,,,,,,,,,,
18599,,0.005135297309607267,,,,,,,,,,,,,,,,,,,,,,,,,,
18624,,0.005133760627359152,,,,,,,,,,,,,,,,,,,,,,,,,,
18649,,0.0051322211511433125,,,,,,,,,,,,,,,,,,,,,,,,,,
18674,,0.005130678880959749,,,,,,,,,,,,,,,,,,,,,,,,,,
18699,,0.005129133816808462,,,,,,,,,,,,,,,,,,,,,,,,,,
18724,,0.0051275864243507385,,,,,,,,,,,,,,,,,,,,,,,,,,
18749,,0.005126036237925291,,,,,,,,,,,,,,,,,,,,,,,,,,
18774,,0.005124483723193407,,,,,,,,,,,,,,,,,,,,,,,,,,
18799,,0.005122928414493799,,,,,,,,,,,,,,,,,,,,,,,,,,
18824,,0.0051213703118264675,,,,,,,,,,,,,,,,,,,,,,,,,,
18849,,0.005119809880852699,,,,,,,,,,,,,,,,,,,,,,,,,,
18874,,0.005118246655911207,,,,,,,,,,,,,,,,,,,,,,,,,,
18899,,0.005116680637001991,,,,,,,,,,,,,,,,,,,,,,,,,,
18924,,0.005115112289786339,,,,,,,,,,,,,,,,,,,,,,,,,,
18949,,0.0051135411486029625,,,,,,,,,,,,,,,,,,,,,,,,,,
18974,,0.005111967213451862,,,,,,,,,,,,,,,,,,,,,,,,,,
18999,,0.005110390949994326,,,,,,,,,,,,,,,,,,,,,,,,,,
19024,,0.005108811892569065,,,,,,,,,,,,,,,,,,,,,,,,,,
19049,,0.005107230041176081,,,,,,,,,,,,,,,,,,,,,,,,,,
19074,,0.00510564586147666,,,,,,,,,,,,,,,,,,,,,,,,,,
19099,,0.005104059353470802,,,,,,,,,,,,,,,,,,,,,,,,,,
19124,,0.005102469585835934,,,,,,,,,,,,,,,,,,,,,,,,,,
19149,,0.0051008774898946285,,,,,,,,,,,,,,,,,,,,,,,,,,
19151,,,0.01560747530311346,9.983298696170095e-06,0.07210275530815125,0.003150752279907465,0.015687396749854088,23.0,0.01404110249131918,4.188612729194574e-05,0.06812088191509247,0.0027029928751289845,0.014128112234175205,,,,,,,,,,,,,,,
19174,,0.005099283065646887,,,,,,,,,,,,,,,,,,,,,,,,,,
19199,,0.005097685847431421,,,,,,,,,,,,,,,,,,,,,,,,,,
19224,,0.005096085835248232,,,,,,,,,,,,,,,,,,,,,,,,,,
19249,,0.005094483494758606,,,,,,,,,,,,,,,,,,,,,,,,,,
19274,,0.005092878360301256,,,,,,,,,,,,,,,,,,,,,,,,,,
19299,,0.00509127089753747,,,,,,,,,,,,,,,,,,,,,,,,,,
19324,,0.00508966064080596,,,,,,,,,,,,,,,,,,,,,,,,,,
19349,,0.005088047590106726,,,,,,,,,,,,,,,,,,,,,,,,,,
19374,,0.005086432211101055,,,,,,,,,,,,,,,,,,,,,,,,,,
19399,,0.005084814038127661,,,,,,,,,,,,,,,,,,,,,,,,,,
19424,,0.00508319353684783,,,,,,,,,,,,,,,,,,,,,,,,,,
19449,,0.005081570241600275,,,,,,,,,,,,,,,,,,,,,,,,,,
19474,,0.005079944618046284,,,,,,,,,,,,,,,,,,,,,,,,,,
19499,,0.0050783162005245686,,,,,,,,,,,,,,,,,,,,,,,,,,
19524,,0.0050766849890351295,,,,,,,,,,,,,,,,,,,,,,,,,,
19549,,0.005075051449239254,,,,,,,,,,,,,,,,,,,,,,,,,,
19574,,0.005073415581136942,,,,,,,,,,,,,,,,,,,,,,,,,,
19599,,0.005071776919066906,,,,,,,,,,,,,,,,,,,,,,,,,,
19624,,0.005070135463029146,,,,,,,,,,,,,,,,,,,,,,,,,,
19649,,0.00506849167868495,,,,,,,,,,,,,,,,,,,,,,,,,,
19674,,0.00506684510037303,,,,,,,,,,,,,,,,,,,,,,,,,,
19699,,0.005065196193754673,,,,,,,,,,,,,,,,,,,,,,,,,,
19724,,0.00506354495882988,,,,,,,,,,,,,,,,,,,,,,,,,,
19749,,0.005061890464276075,,,,,,,,,,,,,,,,,,,,,,,,,,
19774,,0.005060234107077122,,,,,,,,,,,,,,,,,,,,,,,,,,
19799,,0.005058574955910444,,,,,,,,,,,,,,,,,,,,,,,,,,
19824,,0.005056913010776043,,,,,,,,,,,,,,,,,,,,,,,,,,
19849,,0.005055248737335205,,,,,,,,,,,,,,,,,,,,,,,,,,
19874,,0.005053581669926643,,,,,,,,,,,,,,,,,,,,,,,,,,
19899,,0.005051912274211645,,,,,,,,,,,,,,,,,,,,,,,,,,
19924,,0.005050240084528923,,,,,,,,,,,,,,,,,,,,,,,,,,
19949,,0.005048565566539764,0.014701868407428265,1.2289936421439052e-05,0.0668373852968216,0.0017075211508199573,0.014759156852960587,24.0,0.013756372034549713,3.8347287045326084e-05,0.06809704750776291,0.0027224381919950247,0.013849136419594288,,,,,,,,,,,,,,,
19974,,0.005046888720244169,,,,,,,,,,,,,,,,,,,,,,,,,,
19999,,0.00504520907998085,,,,,,,,,,,,,,,,,,,,,,,,,,
20024,,0.005043526645749807,,,,,,,,,,,,,,,,,,,,,,,,,,
20049,,0.005041841883212328,,,,,,,,,,,,,,,,,,,,,,,,,,
20074,,0.005040154792368412,,,,,,,,,,,,,,,,,,,,,,,,,,
20099,,0.005038464907556772,,,,,,,,,,,,,,,,,,,,,,,,,,
20124,,0.005036772694438696,,,,,,,,,,,,,,,,,,,,,,,,,,
20149,,0.005035077687352896,,,,,,,,,,,,,,,,,,,,,,,,,,
20174,,0.005033380351960659,,,,,,,,,,,,,,,,,,,,,,,,,,
20199,,0.0050316802226006985,,,,,,,,,,,,,,,,,,,,,,,,,,
20224,,0.005029977764934301,,,,,,,,,,,,,,,,,,,,,,,,,,
20249,,0.0050282725133001804,,,,,,,,,,,,,,,,,,,,,,,,,,
20274,,0.00502656539902091,,,,,,,,,,,,,,,,,,,,,,,,,,
20299,,0.005024855025112629,,,,,,,,,,,,,,,,,,,,,,,,,,
20324,,0.005023142322897911,,,,,,,,,,,,,,,,,,,,,,,,,,
20349,,0.005021427292376757,,,,,,,,,,,,,,,,,,,,,,,,,,
20374,,0.005019709933549166,,,,,,,,,,,,,,,,,,,,,,,,,,
20399,,0.005017989780753851,,,,,,,,,,,,,,,,,,,,,,,,,,
20424,,0.005016266833990812,,,,,,,,,,,,,,,,,,,,,,,,,,
20449,,0.0050145420245826244,,,,,,,,,,,,,,,,,,,,,,,,,,
20474,,0.005012814421206713,,,,,,,,,,,,,,,,,,,,,,,,,,
20499,,0.005011084023863077,,,,,,,,,,,,,,,,,,,,,,,,,,
20524,,0.005009351298213005,,,,,,,,,,,,,,,,,,,,,,,,,,
20549,,0.005007616244256496,,,,,,,,,,,,,,,,,,,,,,,,,,
20574,,0.005005878396332264,,,,,,,,,,,,,,,,,,,,,,,,,,
20599,,0.005004138220101595,,,,,,,,,,,,,,,,,,,,,,,,,,
20624,,0.005002395715564489,,,,,,,,,,,,,,,,,,,,,,,,,,
20649,,0.00500065041705966,,,,,,,,,,,,,,,,,,,,,,,,,,
20674,,0.004998902790248394,,,,,,,,,,,,,,,,,,,,,,,,,,
20699,,0.004997152369469404,,,,,,,,,,,,,,,,,,,,,,,,,,
20724,,0.004995399620383978,,,,,,,,,,,,,,,,,,,,,,,,,,
20747,,,0.016243750229477882,0.00013530738942790776,0.07474026829004288,0.0030328554566949606,0.016323590651154518,25.0,0.013716693967580795,4.1427731048315763e-05,0.06814825534820557,0.0027245315723121166,0.013810542412102222,,,,,,,,,,,,,,,
20749,,0.004993644542992115,,,,,,,,,,,,,,,,,,,,,,,,,,
20774,,0.004991887137293816,,,,,,,,,,,,,,,,,,,,,,,,,,
20799,,0.004990126937627792,,,,,,,,,,,,,,,,,,,,,,,,,,
20824,,0.0049883644096553326,,,,,,,,,,,,,,,,,,,,,,,,,,
20849,,0.004986599087715149,,,,,,,,,,,,,,,,,,,,,,,,,,
20874,,0.004984831437468529,,,,,,,,,,,,,,,,,,,,,,,,,,
20899,,0.004983061458915472,,,,,,,,,,,,,,,,,,,,,,,,,,
20924,,0.004981289152055979,,,,,,,,,,,,,,,,,,,,,,,,,,
20949,,0.004979514051228762,,,,,,,,,,,,,,,,,,,,,,,,,,
20974,,0.004977736622095108,,,,,,,,,,,,,,,,,,,,,,,,,,
20999,,0.004975956864655018,,,,,,,,,,,,,,,,,,,,,,,,,,
21024,,0.004974174313247204,,,,,,,,,,,,,,,,,,,,,,,,,,
21049,,0.004972389433532953,,,,,,,,,,,,,,,,,,,,,,,,,,
21074,,0.004970602225512266,,,,,,,,,,,,,,,,,,,,,,,,,,
21099,,0.004968812223523855,,,,,,,,,,,,,,,,,,,,,,,,,,
21124,,0.004967019893229008,,,,,,,,,,,,,,,,,,,,,,,,,,
21149,,0.004965225234627724,,,,,,,,,,,,,,,,,,,,,,,,,,
21174,,0.004963428247720003,,,,,,,,,,,,,,,,,,,,,,,,,,
21199,,0.004961628466844559,,,,,,,,,,,,,,,,,,,,,,,,,,
21224,,0.004959826357662678,,,,,,,,,,,,,,,,,,,,,,,,,,
21249,,0.00495802192017436,,,,,,,,,,,,,,,,,,,,,,,,,,
21274,,0.004956215154379606,,,,,,,,,,,,,,,,,,,,,,,,,,
21299,,0.004954405594617128,,,,,,,,,,,,,,,,,,,,,,,,,,
21324,,0.004952593706548214,,,,,,,,,,,,,,,,,,,,,,,,,,
21349,,0.004950779490172863,,,,,,,,,,,,,,,,,,,,,,,,,,
21374,,0.0049489629454910755,,,,,,,,,,,,,,,,,,,,,,,,,,
21399,,0.004947143606841564,,,,,,,,,,,,,,,,,,,,,,,,,,
21424,,0.004945321939885616,,,,,,,,,,,,,,,,,,,,,,,,,,
21449,,0.004943497944623232,,,,,,,,,,,,,,,,,,,,,,,,,,
21474,,0.004941671621054411,,,,,,,,,,,,,,,,,,,,,,,,,,
21499,,0.0049398429691791534,,,,,,,,,,,,,,,,,,,,,,,,,,
21524,,0.004938011523336172,,,,,,,,,,,,,,,,,,,,,,,,,,
21545,,,0.013554321601986885,9.312136171502061e-06,0.06999699026346207,0.00255727325566113,0.013658839277923107,26.0,0.013468055985867977,3.9650534745305777e-05,0.06803083419799805,0.002728985622525215,0.013566338457167149,,,,,,,,,,,,,,,
21549,,0.004936177749186754,,,,,,,,,,,,,,,,,,,,,,,,,,
21574,,0.0049343416467309,,,,,,,,,,,,,,,,,,,,,,,,,,
21599,,0.0049325027503073215,,,,,,,,,,,,,,,,,,,,,,,,,,
21624,,0.004930661991238594,,,,,,,,,,,,,,,,,,,,,,,,,,
21649,,0.004928818438202143,,,,,,,,,,,,,,,,,,,,,,,,,,
21674,,0.004926972556859255,,,,,,,,,,,,,,,,,,,,,,,,,,
21699,,0.00492512434720993,,,,,,,,,,,,,,,,,,,,,,,,,,
21724,,0.0049232738092541695,,,,,,,,,,,,,,,,,,,,,,,,,,
21749,,0.004921420942991972,,,,,,,,,,,,,,,,,,,,,,,,,,
21774,,0.004919565282762051,,,,,,,,,,,,,,,,,,,,,,,,,,
21799,,0.004917707294225693,,,,,,,,,,,,,,,,,,,,,,,,,,
21824,,0.004915846977382898,,,,,,,,,,,,,,,,,,,,,,,,,,
21849,,0.004913984332233667,,,,,,,,,,,,,,,,,,,,,,,,,,
21874,,0.004912119358778,,,,,,,,,,,,,,,,,,,,,,,,,,
21899,,0.004910252057015896,,,,,,,,,,,,,,,,,,,,,,,,,,
21924,,0.004908381961286068,,,,,,,,,,,,,,,,,,,,,,,,,,
21949,,0.004906510002911091,,,,,,,,,,,,,,,,,,,,,,,,,,
21974,,0.00490463525056839,,,,,,,,,,,,,,,,,,,,,,,,,,
21999,,0.004902758169919252,,,,,,,,,,,,,,,,,,,,,,,,,,
22024,,0.004900878760963678,,,,,,,,,,,,,,,,,,,,,,,,,,
22049,,0.004898997023701668,,,,,,,,,,,,,,,,,,,,,,,,,,
22074,,0.004897112958133221,,,,,,,,,,,,,,,,,,,,,,,,,,
22099,,0.004895226564258337,,,,,,,,,,,,,,,,,,,,,,,,,,
22124,,0.0048933373764157295,,,,,,,,,,,,,,,,,,,,,,,,,,
22149,,0.004891446325927973,,,,,,,,,,,,,,,,,,,,,,,,,,
22174,,0.004889552481472492,,,,,,,,,,,,,,,,,,,,,,,,,,
22199,,0.004887656308710575,,,,,,,,,,,,,,,,,,,,,,,,,,
22224,,0.004885758273303509,,,,,,,,,,,,,,,,,,,,,,,,,,
22249,,0.004883857443928719,,,,,,,,,,,,,,,,,,,,,,,,,,
22274,,0.004881954286247492,,,,,,,,,,,,,,,,,,,,,,,,,,
22299,,0.004880048800259829,,,,,,,,,,,,,,,,,,,,,,,,,,
22324,,0.004878140985965729,,,,,,,,,,,,,,,,,,,,,,,,,,
22343,,,0.014083168469369411,1.6479985788464546e-05,0.0694555789232254,0.002342251595109701,0.01417229138314724,27.0,0.013136872090399265,3.7138139305170625e-05,0.06798886507749557,0.0027613365091383457,0.01324188057333231,,,,,,,,,,,,,,,
22349,,0.004876230377703905,,,,,,,,,,,,,,,,,,,,,,,,,,
22374,,0.004874317906796932,,,,,,,,,,,,,,,,,,,,,,,,,,
22399,,0.004872403107583523,,,,,,,,,,,,,,,,,,,,,,,,,,
22424,,0.004870485980063677,,,,,,,,,,,,,,,,,,,,,,,,,,
22449,,0.004868566058576107,,,,,,,,,,,,,,,,,,,,,,,,,,
22474,,0.004866644274443388,,,,,,,,,,,,,,,,,,,,,,,,,,
22499,,0.004864720162004232,,,,,,,,,,,,,,,,,,,,,,,,,,
22524,,0.004862793255597353,,,,,,,,,,,,,,,,,,,,,,,,,,
22549,,0.004860864486545324,,,,,,,,,,,,,,,,,,,,,,,,,,
22574,,0.004858932923525572,,,,,,,,,,,,,,,,,,,,,,,,,,
22599,,0.00485699949786067,,,,,,,,,,,,,,,,,,,,,,,,,,
22624,,0.0048550632782280445,,,,,,,,,,,,,,,,,,,,,,,,,,
22649,,0.00485312519595027,,,,,,,,,,,,,,,,,,,,,,,,,,
22674,,0.004851184319704771,,,,,,,,,,,,,,,,,,,,,,,,,,
22699,,0.004849241115152836,,,,,,,,,,,,,,,,,,,,,,,,,,
22724,,0.004847296047955751,,,,,,,,,,,,,,,,,,,,,,,,,,
22749,,0.004845348186790943,,,,,,,,,,,,,,,,,,,,,,,,,,
22774,,0.004843398462980986,,,,,,,,,,,,,,,,,,,,,,,,,,
22799,,0.004841445945203304,,,,,,,,,,,,,,,,,,,,,,,,,,
22824,,0.004839491564780474,,,,,,,,,,,,,,,,,,,,,,,,,,
22849,,0.004837534856051207,,,,,,,,,,,,,,,,,,,,,,,,,,
22874,,0.004835575353354216,,,,,,,,,,,,,,,,,,,,,,,,,,
22899,,0.004833613988012075,,,,,,,,,,,,,,,,,,,,,,,,,,
22924,,0.004831650294363499,,,,,,,,,,,,,,,,,,,,,,,,,,
22949,,0.004829683806747198,,,,,,,,,,,,,,,,,,,,,,,,,,
22974,,0.004827715456485748,,,,,,,,,,,,,,,,,,,,,,,,,,
22999,,0.004825744777917862,,,,,,,,,,,,,,,,,,,,,,,,,,
23024,,0.004823771771043539,,,,,,,,,,,,,,,,,,,,,,,,,,
23049,,0.00482179643586278,,,,,,,,,,,,,,,,,,,,,,,,,,
23074,,0.004819818772375584,,,,,,,,,,,,,,,,,,,,,,,,,,
23099,,0.004817838780581951,,,,,,,,,,,,,,,,,,,,,,,,,,
23124,,0.004815856460481882,,,,,,,,,,,,,,,,,,,,,,,,,,
23141,,,0.014703559689223766,1.4861799172649626e-05,0.06631404906511307,0.0019644449930638075,0.014760776422917843,28.0,0.013006094843149185,3.875207039527595e-05,0.06791655719280243,0.002761482959613204,0.013113366439938545,,,,,,,,,,,,,,,
23149,,0.004813872277736664,,,,,,,,,,,,,,,,,,,,,,,,,,
23174,,0.004811885301023722,,,,,,,,,,,,,,,,,,,,,,,,,,
23199,,0.00480989646166563,,,,,,,,,,,,,,,,,,,,,,,,,,
23224,,0.004807904828339815,,,,,,,,,,,,,,,,,,,,,,,,,,
23249,,0.004805911332368851,,,,,,,,,,,,,,,,,,,,,,,,,,
23274,,0.00480391550809145,,,,,,,,,,,,,,,,,,,,,,,,,,
